sofifa_id,short_name,age,height_cm,weight_kg,nationality,club,league,overall,potential,value_eur,wage_eur,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,playerType,pca0,pca1,cluster
212622,J. Kimmich,24,176,73,Germany,FC Bayern Munchen,Bundesliga,86,88,48000000,125000,Right,3,4,3,High,RB,72.0,69.0,86.0,84.0,79.0,78.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,91,66,74,87,67,83,85,61,85,85,77,68,84,87,84,76,79,94,66,71,86,80,80,84,44,85,78,80,79,Defender,5.122164519647784,-1.3367954769602028,3
197781,Isco,27,176,79,Spain,Real Madrid,La Liga,86,87,51000000,245000,Right,3,3,4,Medium,CAM,71.0,77.0,83.0,91.0,59.0,60.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,78,79,55,84,67,92,88,76,80,93,74,68,85,76,90,69,61,62,59,84,58,61,79,87,76,86,58,64,51,Midfielder,6.535719189309023,-0.5943007570841481,1
201942,Roberto Firmino,27,181,76,Brazil,Liverpool,Premier League,86,87,52000000,170000,Right,3,4,4,High,CF,77.0,82.0,80.0,87.0,61.0,78.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,72,85,78,86,81,88,80,65,76,88,78,77,80,86,81,81,81,88,74,76,73,58,87,86,72,88,60,64,42,Forward,6.018175587108869,-1.3944669663822686,0
168651,I. Rakitic,31,184,78,Croatia,FC Barcelona,La Liga,86,86,38000000,245000,Right,4,4,3,Medium,RCM,62.0,81.0,86.0,81.0,74.0,70.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,84,78,59,86,84,80,88,82,90,87,64,61,73,80,62,84,34,79,71,85,67,79,77,85,82,80,76,73,72,Midfielder,6.723385929606909,0.4438419529564586,1
180206,M. Pjanic,29,178,72,Bosnia Herzegovina,Juventus,Serie A,86,86,42500000,180000,Right,3,4,3,Medium,CDM,68.0,68.0,87.0,85.0,75.0,67.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,80,56,60,91,72,86,86,92,87,89,69,67,75,84,81,78,60,79,61,82,70,78,68,88,79,86,78,76,70,Midfielder,5.449446709839531,-0.7409602205774428,2
183898,A. Di Maria,31,180,69,Argentina,Paris Saint-Germain,Ligue 1,86,86,39000000,150000,Left,4,2,5,High,LW,84.0,79.0,84.0,87.0,48.0,68.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,86,76,51,83,77,87,88,88,80,86,85,84,94,82,77,83,72,78,60,84,73,42,84,86,73,84,41,55,52,Forward,5.917877664412176,-1.5957979371422248,4
184344,L. Bonucci,32,190,85,Italy,Juventus,Serie A,86,86,28500000,160000,Right,3,4,2,Low,RCB,58.0,58.0,69.0,70.0,87.0,79.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,44,48,84,77,58,69,56,61,85,75,55,60,61,84,55,74,85,68,82,65,82,90,38,74,70,86,90,86,80,Defender,4.68286933035909,2.6478862167579025,2
189242,Coutinho,27,172,68,Brazil,FC Bayern Munchen,Bundesliga,86,86,46500000,175000,Right,3,4,5,High,LCM,79.0,80.0,84.0,90.0,52.0,64.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,79,77,48,84,78,90,90,86,82,91,84,75,92,82,93,82,59,76,61,88,59,49,84,86,70,77,55,54,47,Midfielder,5.6171754918293395,-2.313462338684798,3
189513,Parejo,30,182,74,Spain,Valencia CF,La Liga,86,86,41000000,69000,Right,2,4,3,Medium,RCM,41.0,80.0,88.0,79.0,70.0,69.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,84,80,61,91,72,79,89,90,88,85,49,35,64,78,72,79,49,76,71,82,58,81,81,86,83,85,69,68,65,Midfielder,3.677860474476931,-0.1752722224525715,1
189596,T. Muller,29,186,75,Germany,FC Bayern Munchen,Bundesliga,86,86,43500000,170000,Right,4,4,3,High,CAM,72.0,83.0,79.0,78.0,55.0,71.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,79,87,81,81,84,75,81,59,72,82,69,75,74,91,71,78,77,86,67,80,61,58,92,85,60,84,44,57,46,Midfielder,6.230228108285784,-0.3212332688560653,3
192387,C. Immobile,29,185,85,Italy,Lazio,Serie A,86,86,44500000,105000,Right,3,4,3,High,ST,80.0,85.0,63.0,81.0,39.0,76.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,55,87,81,74,85,83,70,51,49,83,76,83,75,87,63,86,77,79,73,80,77,40,91,65,78,81,34,33,32,Forward,5.144961605196274,-0.08710144208940242,2
193301,A. Lacazette,28,175,73,France,Arsenal,Premier League,86,86,46000000,165000,Right,3,4,4,High,ST,82.0,85.0,75.0,86.0,40.0,74.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,68,87,74,81,82,86,74,74,69,86,82,82,85,86,85,86,76,79,73,78,72,42,87,78,84,86,29,42,30,Forward,5.658319325520669,-2.0226978434611245,0
235243,M. de Ligt,19,189,89,Netherlands,Juventus,Serie A,85,93,50000000,76000,Right,3,4,2,Medium,CB,67.0,58.0,66.0,68.0,83.0,84.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,52,50,85,76,40,66,48,55,74,74,61,72,56,83,60,82,84,77,88,64,82,82,44,63,40,82,86,82,80,Defender,4.677106931238106,1.2401774614775103,2
230621,G. Donnarumma,20,196,90,Italy,Milan,Serie A,85,92,41500000,34000,Right,3,3,1,Medium,GK,68.6311475409836,58.035394932935915,63.73919523099851,68.6784649776453,57.07675111773472,66.82451564828614,90.0,80.0,74.0,90.0,50.0,80.0,12,12,12,34,8,28,12,14,24,28,46,54,64,79,38,56,72,34,72,18,30,26,14,50,24,68,20,14,16,Goalkeeper,3.814330609770296,2.5285171945991167,2
228702,F. de Jong,22,180,74,Netherlands,FC Barcelona,La Liga,85,91,52000000,195000,Right,3,3,4,Medium,LCM,79.0,64.0,84.0,87.0,76.0,76.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,75,64,66,90,69,88,84,64,86,89,80,78,84,87,79,68,76,82,74,62,72,81,70,86,45,90,75,75,77,Midfielder,5.942496293327203,-1.041276759058672,1
201535,R. Varane,26,191,81,France,Real Madrid,La Liga,85,90,45000000,205000,Right,3,3,2,Medium,RCB,83.0,45.0,62.0,63.0,85.0,80.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,36,40,83,75,42,55,46,52,76,77,79,86,63,83,38,52,79,72,86,53,77,82,44,59,43,84,87,86,85,Defender,5.912632622143225,1.2064151434742363,1
212190,N. Sule,23,195,97,Germany,FC Bayern Munchen,Bundesliga,85,90,46500000,115000,Right,2,3,2,Medium,RCB,72.0,42.0,55.0,50.0,86.0,82.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,34,22,86,78,33,43,28,30,69,63,53,87,34,81,33,77,40,66,94,62,83,81,26,40,32,75,85,89,87,Defender,4.441441491917462,2.626095238757689,3
223848,S. Milinkovic-Savic,24,191,76,Serbia,Lazio,Serie A,85,90,50500000,73000,Right,2,4,4,High,RDM,67.0,79.0,80.0,83.0,77.0,84.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,64,80,86,85,74,86,78,75,85,87,66,67,65,80,59,83,85,85,88,80,73,78,79,85,56,82,75,77,72,Midfielder,4.2497102200414725,-0.37653551423928733,2
231866,Rodri,23,191,82,Spain,Manchester City,Premier League,85,90,47000000,150000,Right,2,4,3,Medium,CDM,67.0,68.0,77.0,77.0,82.0,80.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,63,64,75,85,59,76,65,54,82,82,68,66,69,82,72,74,69,84,80,76,76,84,75,82,46,85,82,84,78,Midfielder,4.735023767703838,0.6076778121884451,0
208421,Saul,24,184,77,Spain,Atletico Madrid,La Liga,85,89,49500000,77000,Left,3,4,3,High,LCM,70.0,78.0,79.0,81.0,78.0,78.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,69,78,83,85,76,81,72,60,83,85,71,70,73,82,69,82,78,87,77,81,69,79,82,82,55,83,77,78,77,Midfielder,4.790125496786936,-0.7772468600042188,1
209499,Fabinho,25,188,78,Brazil,Liverpool,Premier League,85,89,45000000,125000,Right,3,2,3,Medium,CDM,68.0,69.0,78.0,77.0,85.0,83.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,75,66,75,83,47,76,71,53,82,82,67,69,66,84,66,78,75,88,81,65,85,88,70,78,91,84,84,86,85,Midfielder,4.975698916270116,0.2940289217504836,0
216267,A. Robertson,25,178,64,Scotland,Liverpool,Premier League,85,89,43500000,125000,Left,1,2,3,High,LB,85.0,62.0,77.0,79.0,80.0,75.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,89,57,63,79,32,78,78,30,71,81,83,86,78,84,74,74,62,94,65,65,80,82,76,77,55,79,81,83,80,Defender,3.6855657400017625,-2.012919040476364,0
216460,J. Gimenez,24,185,80,Uruguay,Atletico Madrid,La Liga,85,89,45000000,69000,Right,2,3,2,Medium,RCB,69.0,45.0,52.0,54.0,86.0,82.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,47,37,81,69,30,50,36,44,62,60,67,70,54,79,39,72,89,64,88,48,89,85,24,27,38,75,88,86,86,Defender,3.6822716883108133,0.530372975696352,1
220440,C. Lenglet,24,186,81,France,FC Barcelona,La Liga,85,89,45000000,175000,Left,2,4,2,Medium,LCB,75.0,45.0,68.0,65.0,86.0,80.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,55,39,82,81,37,57,59,31,75,76,77,74,62,84,60,58,86,75,82,46,80,87,54,66,49,82,90,83,81,Defender,4.822644499006991,0.6195939680104667,1
199482,A. Lopes,28,184,81,Portugal,Olympique Lyonnais,Ligue 1,85,87,33500000,88000,Left,2,2,1,Medium,GK,68.6311475409836,58.035394932935915,63.73919523099851,68.6784649776453,57.07675111773472,66.82451564828614,87.0,80.0,75.0,89.0,64.0,84.0,19,18,16,32,13,15,15,14,31,21,63,64,67,84,62,56,82,36,73,18,43,25,9,48,16,65,13,15,13,Goalkeeper,3.4161156027374875,1.3151041612270993,4
185122,P. Gulacsi,29,192,86,Hungary,RB Leipzig,Bundesliga,85,86,31000000,69000,Right,2,2,1,Medium,GK,68.6311475409836,58.035394932935915,63.73919523099851,68.6784649776453,57.07675111773472,66.82451564828614,84.0,86.0,81.0,86.0,43.0,84.0,16,10,23,29,10,19,18,11,25,25,42,44,41,82,42,61,67,35,74,12,34,23,11,42,24,45,25,16,20,Goalkeeper,3.1574647603672226,2.519259315872656,3
189117,R. Burki,28,187,85,Switzerland,Borussia Dortmund,Bundesliga,85,86,32000000,92000,Right,3,2,1,Medium,GK,68.6311475409836,58.035394932935915,63.73919523099851,68.6784649776453,57.07675111773472,66.82451564828614,86.0,80.0,74.0,89.0,50.0,83.0,15,8,17,37,13,12,13,12,24,23,44,54,49,83,52,56,74,36,74,14,35,18,10,50,20,58,11,13,16,Goalkeeper,3.9802665734571736,2.0153831448916435,3
192505,R. Lukaku,26,190,94,Belgium,Inter,Serie A,85,86,46000000,115000,Left,3,4,3,Medium,LS,75.0,82.0,73.0,72.0,35.0,84.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,72,84,85,75,77,78,78,66,71,70,64,84,55,84,46,87,71,75,95,74,71,27,86,73,78,81,30,30,30,Forward,5.0042838315518345,1.4584293137990072,2
192774,K. Manolas,28,189,83,Greece,Napoli,Serie A,85,86,37500000,105000,Right,3,2,2,Low,RCB,82.0,25.0,42.0,60.0,86.0,81.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,27,25,80,60,16,54,30,10,61,65,81,83,68,82,60,40,86,72,82,12,86,86,25,22,26,85,87,87,89,Defender,4.194297477613205,2.1397018062863475,2
194404,Neto,29,190,84,Brazil,FC Barcelona,La Liga,85,86,31000000,175000,Right,2,2,1,Medium,GK,68.6311475409836,58.035394932935915,63.73919523099851,68.6784649776453,57.07675111773472,66.82451564828614,86.0,81.0,79.0,82.0,54.0,82.0,11,15,14,36,12,19,12,13,41,24,56,52,59,79,49,59,83,41,63,20,40,15,11,42,22,64,17,14,15,Goalkeeper,4.26231076849449,2.109934083644255,1
197445,D. Alaba,27,180,78,Austria,FC Bayern Munchen,Bundesliga,85,86,38000000,135000,Left,4,4,3,Medium,LB,83.0,73.0,81.0,80.0,80.0,76.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,82,63,74,82,68,79,78,85,79,82,79,86,78,84,78,85,83,85,74,80,69,82,76,77,79,80,80,80,80,Defender,5.223960973936211,0.3731295556491771,3
201399,M. Icardi,26,181,75,Argentina,Inter,Serie A,85,86,46000000,115000,Right,3,4,3,Medium,ST,75.0,84.0,61.0,77.0,36.0,69.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,46,89,88,73,85,75,58,45,54,80,76,75,75,85,76,84,94,67,73,70,56,22,92,64,82,79,45,24,20,Forward,4.792549970922071,-0.8426894726899358,2
204963,Carvajal,27,173,73,Spain,Real Madrid,La Liga,85,86,38000000,205000,Right,3,3,3,High,RB,81.0,47.0,78.0,81.0,82.0,80.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,84,41,70,83,34,78,74,47,74,84,79,83,80,84,82,68,77,90,74,36,84,83,75,74,45,82,83,83,85,Defender,5.505995240302258,-1.3634157610726967,1
143076,A. Gomez,31,165,68,Argentina,Atalanta,Serie A,85,85,34000000,92000,Right,3,4,4,High,CAM,89.0,78.0,81.0,86.0,39.0,55.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,81,79,38,81,72,85,79,79,74,85,94,85,92,81,94,76,70,70,46,79,56,40,82,85,72,84,50,30,34,Midfielder,4.267517138512682,-2.516564593485747,2
167664,G. Higuain,31,186,89,Argentina,Juventus,Serie A,85,85,34500000,175000,Right,4,4,3,High,ST,63.0,85.0,71.0,80.0,31.0,71.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,68,88,77,75,88,80,74,62,60,84,62,64,72,86,69,86,78,60,84,80,50,20,90,75,70,85,35,22,18,Forward,6.085998885645107,0.558400028142719,2
170890,B. Matuidi,32,180,75,France,Juventus,Serie A,85,85,25000000,145000,Left,3,2,2,Medium,CDM,75.0,66.0,76.0,78.0,83.0,81.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,74,60,68,83,72,76,60,52,77,79,77,73,83,84,79,78,84,90,74,67,86,86,72,74,56,82,85,84,86,Midfielder,4.394295269193995,0.003394655035293339,2
173731,G. Bale,29,185,82,Wales,Real Madrid,La Liga,85,85,37500000,250000,Left,4,3,4,Medium,RW,91.0,87.0,82.0,82.0,58.0,76.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,86,84,84,81,85,83,90,87,80,84,90,91,79,80,65,92,86,73,80,90,65,59,85,79,76,85,54,55,52,Forward,6.636808847898395,0.3121338871934051,1
176676,Marcelo,31,174,75,Brazil,Real Madrid,La Liga,85,85,28000000,205000,Left,4,4,5,High,LB,81.0,74.0,83.0,89.0,77.0,79.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,89,73,75,85,63,89,84,67,77,92,82,80,85,85,86,82,77,79,78,70,81,81,83,80,59,85,71,79,82,Defender,5.842396946118526,-0.701101421847643,1
177413,A. Witsel,30,186,81,Belgium,Borussia Dortmund,Bundesliga,85,85,31500000,110000,Right,3,4,4,Medium,LDM,73.0,74.0,80.0,79.0,83.0,81.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,69,71,81,89,77,78,69,68,84,84,67,77,76,85,67,78,77,82,82,74,79,80,75,80,76,92,82,85,83,Midfielder,4.268318239547863,0.8666256557760976,3
191043,Alex Sandro,28,180,80,Brazil,Juventus,Serie A,85,85,33000000,155000,Left,3,3,3,High,LB,83.0,65.0,77.0,80.0,82.0,82.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,84,55,76,81,68,80,78,59,71,81,81,85,78,84,77,80,79,91,78,72,82,82,70,70,60,82,81,84,84,Defender,4.831608393933775,-0.04626286122794008,2
192629,Iago Aspas,31,176,67,Spain,RC Celta,La Liga,85,85,34500000,49000,Left,2,3,3,High,RS,78.0,84.0,77.0,85.0,35.0,64.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,80,88,78,79,83,86,80,76,68,85,80,76,87,85,72,79,66,71,60,82,63,39,86,79,82,85,39,21,18,Forward,3.295648660047719,-2.1538195230382535,1
193747,Koke,27,176,74,Spain,Atletico Madrid,La Liga,85,85,40500000,88000,Right,3,4,3,High,RM,68.0,75.0,86.0,82.0,74.0,79.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,86,72,61,89,56,82,85,76,87,85,70,67,71,87,80,84,63,92,75,81,79,79,82,85,59,84,74,78,64,Midfielder,4.379779711357987,-1.3678703084323738,1
198710,J. Rodriguez,27,180,75,Colombia,Real Madrid,La Liga,85,85,40500000,225000,Left,4,2,4,Medium,CAM,55.0,86.0,87.0,86.0,50.0,63.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,90,83,62,86,90,85,89,86,83,90,57,54,80,84,76,86,46,65,64,92,60,55,80,86,81,87,52,41,44,Midfielder,6.255531810685952,-0.3607111528637945,1
199914,Allan,28,175,74,Brazil,Napoli,Serie A,85,85,38000000,110000,Right,2,3,4,Medium,RCM,75.0,71.0,78.0,84.0,85.0,84.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,70,74,59,86,56,84,65,49,79,84,79,71,82,89,86,73,69,94,79,69,90,89,79,80,53,85,88,88,86,Midfielder,3.753570766457731,-0.8861106033282138,2
233049,J. Sancho,19,180,76,England,Borussia Dortmund,Bundesliga,84,92,44500000,61000,Right,2,4,5,Medium,RM,88.0,72.0,77.0,90.0,36.0,60.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,78,78,37,83,80,92,81,48,59,88,89,87,91,84,90,68,51,77,59,62,43,29,78,83,57,80,32,45,34,Midfielder,3.47106949770167,-1.0400626805151012,3
235790,K. Havertz,20,188,83,Germany,Bayer 04 Leverkusen,Bundesliga,84,92,46000000,70000,Left,1,4,4,Medium,RF,84.0,78.0,79.0,84.0,44.0,65.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,73,81,74,85,80,84,79,53,78,87,77,89,78,82,73,73,69,82,65,75,41,38,83,82,69,84,39,46,38,Forward,3.2243393803138467,-0.27350175014916644,3
231443,O. Dembele,22,178,67,France,FC Barcelona,La Liga,84,90,42500000,195000,Left,3,5,5,High,RW,93.0,79.0,80.0,87.0,36.0,57.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,84,79,43,82,76,89,82,64,76,85,94,93,89,78,83,83,59,69,52,78,54,36,78,78,75,82,42,30,33,Forward,5.602826593745637,-2.733874578169534,1
206585,Kepa,24,186,85,Spain,Chelsea,Premier League,84,89,31000000,92000,Right,1,4,1,Medium,GK,68.6311475409836,58.035394932935915,63.73919523099851,68.6784649776453,57.07675111773472,66.82451564828614,84.0,82.0,86.0,85.0,33.0,80.0,25,11,18,51,18,10,25,19,53,16,34,33,41,78,39,65,71,37,51,14,18,21,15,57,24,63,19,18,16,Goalkeeper,2.6625493423120967,1.4309117940917764,0
210514,Joao Cancelo,25,182,74,Portugal,Manchester City,Premier League,84,89,36500000,150000,Right,2,3,4,High,RB,90.0,65.0,80.0,84.0,78.0,71.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,86,58,68,81,62,85,82,69,75,84,89,90,82,84,79,80,72,92,60,68,73,78,78,78,46,82,79,80,80,Defender,4.306002958072034,-0.7602082663717318,0
211117,D. Alli,23,188,80,England,Tottenham Hotspur,Premier League,84,89,41500000,115000,Right,3,3,4,High,CAM,72.0,81.0,79.0,82.0,71.0,79.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,68,82,83,84,79,83,75,68,80,86,68,76,75,86,62,78,71,89,72,80,84,74,88,83,74,87,70,70,63,Midfielder,4.781841092404785,-0.23955159625091785,0
220814,L. Hernandez,23,182,76,France,FC Bayern Munchen,Bundesliga,84,89,37500000,110000,Left,3,3,2,High,LCB,81.0,54.0,70.0,71.0,83.0,82.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,78,53,82,79,46,65,59,39,63,79,79,83,70,85,68,62,85,83,79,51,86,83,62,63,42,76,81,84,86,Defender,4.447036521039612,-0.6086288384830122,3
230658,Arthur,22,171,73,Brazil,FC Barcelona,La Liga,84,89,41000000,180000,Right,2,3,4,Medium,CM,69.0,71.0,81.0,86.0,73.0,70.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,70,69,58,88,63,86,74,60,82,88,71,67,79,83,89,74,68,73,67,73,75,75,75,86,69,81,76,76,70,Midfielder,4.504475397642114,-1.855215235836589,1
202556,M. Depay,25,176,78,Netherlands,Olympique Lyonnais,Ligue 1,84,88,40500000,110000,Right,3,3,5,High,LW,87.0,80.0,81.0,84.0,32.0,78.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,83,78,65,80,74,84,85,88,74,85,87,87,81,79,79,87,74,79,80,81,75,28,83,85,71,78,29,31,20,Forward,4.747465335148003,-1.7102393343186557,4
209658,L. Goretzka,24,189,79,Germany,FC Bayern Munchen,Bundesliga,84,88,40000000,120000,Right,3,4,3,High,CM,81.0,77.0,80.0,81.0,75.0,79.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,75,76,80,84,68,81,76,75,79,84,84,78,76,84,70,79,74,86,75,83,80,79,79,82,60,80,72,74,73,Midfielder,4.748485200482453,-0.14155942492883908,3
212194,J. Brandt,23,185,83,Germany,Borussia Dortmund,Bundesliga,84,88,40500000,94000,Right,2,4,4,Medium,CAM,82.0,78.0,81.0,85.0,40.0,68.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,78,79,53,86,78,86,77,59,80,86,78,86,81,83,78,81,63,78,74,80,43,39,80,84,54,82,39,42,29,Midfielder,3.6773645965528643,0.30210692932293964,3
213345,K. Coman,23,179,75,France,FC Bayern Munchen,Bundesliga,84,88,40500000,120000,Right,2,3,4,Medium,LW,92.0,76.0,77.0,87.0,29.0,60.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,79,76,52,78,77,87,84,70,72,87,94,91,88,84,85,80,73,69,64,73,36,23,83,79,70,76,29,27,21,Forward,3.925002249690531,-1.3142024538728012,3
206113,S. Gnabry,23,175,75,Germany,FC Bayern Munchen,Bundesliga,84,87,39500000,120000,Right,2,4,4,High,RW,90.0,82.0,75.0,86.0,43.0,69.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,76,81,44,79,83,87,70,62,69,83,92,89,86,82,88,86,64,74,69,81,63,38,82,77,68,78,45,42,45,Forward,4.014940318968327,-2.219198887417706,3
