sofifa_id,short_name,age,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle
192629,Iago Aspas,31,176,67,Spain,RC Celta,85,85,34500000,49000,Left,2,3,3,High,RS,78,84,77,85,35,64,,,,,,,80,88,78,79,83,86,80,76,68,85,80,76,87,85,72,79,66,71,60,82,63,39,86,79,82,85,39,21,18
193747,Koke,27,176,74,Spain,Atlético Madrid,85,85,40500000,88000,Right,3,4,3,High,RM,68,75,86,82,74,79,,,,,,,86,72,61,89,56,82,85,76,87,85,70,67,71,87,80,84,63,92,75,81,79,79,82,85,59,84,74,78,64
198710,J. Rodríguez,27,180,75,Colombia,Real Madrid,85,85,40500000,225000,Left,4,2,4,Medium,SUB,55,86,87,86,50,63,,,,,,,90,83,62,86,90,85,89,86,83,90,57,54,80,84,76,86,46,65,64,92,60,55,80,86,81,87,52,41,44
199914,Allan,28,175,74,Brazil,Napoli,85,85,38000000,110000,Right,2,3,4,Medium,RCM,75,71,78,84,85,84,,,,,,,70,74,59,86,56,84,65,49,79,84,79,71,82,89,86,73,69,94,79,69,90,89,79,80,53,85,88,88,86
233049,J. Sancho,19,180,76,England,Borussia Dortmund,84,92,44500000,61000,Right,2,4,5,Medium,RM,88,72,77,90,36,60,,,,,,,78,78,37,83,80,92,81,48,59,88,89,87,91,84,90,68,51,77,59,62,43,29,78,83,57,80,32,45,34
235790,K. Havertz,20,188,83,Germany,Bayer 04 Leverkusen,84,92,46000000,70000,Left,1,4,4,Medium,RF,84,78,79,84,44,65,,,,,,,73,81,74,85,80,84,79,53,78,87,77,89,78,82,73,73,69,82,65,75,41,38,83,82,69,84,39,46,38
231443,O. Dembélé,22,178,67,France,FC Barcelona,84,90,42500000,195000,Left,3,5,5,High,SUB,93,79,80,87,36,57,,,,,,,84,79,43,82,76,89,82,64,76,85,94,93,89,78,83,83,59,69,52,78,54,36,78,78,75,82,42,30,33
206585,Kepa,24,186,85,Spain,Chelsea,84,89,31000000,92000,Right,1,4,1,Medium,GK,,,,,,,84,82,86,85,33,80,25,11,18,51,18,10,25,19,53,16,34,33,41,78,39,65,71,37,51,14,18,21,15,57,24,63,19,18,16
210514,João Cancelo,25,182,74,Portugal,Manchester City,84,89,36500000,150000,Right,2,3,4,High,SUB,90,65,80,84,78,71,,,,,,,86,58,68,81,62,85,82,69,75,84,89,90,82,84,79,80,72,92,60,68,73,78,78,78,46,82,79,80,80
211117,D. Alli,23,188,80,England,Tottenham Hotspur,84,89,41500000,115000,Right,3,3,4,High,CAM,72,81,79,82,71,79,,,,,,,68,82,83,84,79,83,75,68,80,86,68,76,75,86,62,78,71,89,72,80,84,74,88,83,74,87,70,70,63
220814,L. Hernández,23,182,76,France,FC Bayern München,84,89,37500000,110000,Left,3,3,2,High,LCB,81,54,70,71,83,82,,,,,,,78,53,82,79,46,65,59,39,63,79,79,83,70,85,68,62,85,83,79,51,86,83,62,63,42,76,81,84,86
230658,Arthur,22,171,73,Brazil,FC Barcelona,84,89,41000000,180000,Right,2,3,4,Medium,SUB,69,71,81,86,73,70,,,,,,,70,69,58,88,63,86,74,60,82,88,71,67,79,83,89,74,68,73,67,73,75,75,75,86,69,81,76,76,70
202556,M. Depay,25,176,78,Netherlands,Olympique Lyonnais,84,88,40500000,110000,Right,3,3,5,High,LW,87,80,81,84,32,78,,,,,,,83,78,65,80,74,84,85,88,74,85,87,87,81,79,79,87,74,79,80,81,75,28,83,85,71,78,29,31,20
209658,L. Goretzka,24,189,79,Germany,FC Bayern München,84,88,40000000,120000,Right,3,4,3,High,SUB,81,77,80,81,75,79,,,,,,,75,76,80,84,68,81,76,75,79,84,84,78,76,84,70,79,74,86,75,83,80,79,79,82,60,80,72,74,73
212194,J. Brandt,23,185,83,Germany,Borussia Dortmund,84,88,40500000,94000,Right,2,4,4,Medium,SUB,82,78,81,85,40,68,,,,,,,78,79,53,86,78,86,77,59,80,86,78,86,81,83,78,81,63,78,74,80,43,39,80,84,54,82,39,42,29
213345,K. Coman,23,179,75,France,FC Bayern München,84,88,40500000,120000,Right,2,3,4,Medium,LW,92,76,77,87,29,60,,,,,,,79,76,52,78,77,87,84,70,72,87,94,91,88,84,85,80,73,69,64,73,36,23,83,79,70,76,29,27,21
206113,S. Gnabry,23,175,75,Germany,FC Bayern München,84,87,39500000,120000,Right,2,4,4,High,RW,90,82,75,86,43,69,,,,,,,76,81,44,79,83,87,70,62,69,83,92,89,86,82,88,86,64,74,69,81,63,38,82,77,68,78,45,42,45
216594,N. Fekir,25,173,75,France,Real Betis,84,87,39000000,40000,Left,3,3,4,High,RM,78,82,81,88,33,77,,,,,,,83,82,49,83,77,90,81,80,75,89,79,77,82,78,91,84,64,74,82,82,73,28,81,81,74,89,31,37,25
192563,B. Leno,27,190,83,Germany,Arsenal,84,86,26000000,91000,Right,3,3,1,Medium,GK,,,,,,,83,81,78,85,56,84,9,9,13,45,10,16,9,8,42,30,55,56,52,79,44,59,73,43,68,14,28,22,7,54,23,66,27,15,18
198706,Luis Alberto,26,183,74,Spain,Lazio,84,86,37500000,78000,Right,2,3,4,Medium,CM,71,76,84,85,49,59,,,,,,,76,77,49,88,76,86,86,81,87,88,75,68,81,80,74,77,54,70,65,76,29,42,80,85,56,72,48,56,41
236583,J. Pavlenka,27,196,81,Czech Republic,SV Werder Bremen,84,86,26000000,37000,Right,1,3,1,Medium,GK,,,,,,,86,79,70,88,36,80,11,16,14,28,19,12,10,14,17,19,35,37,39,82,27,53,36,20,68,17,22,13,14,25,18,39,12,10,14
198176,S. de Vrij,27,189,78,Netherlands,Inter,84,85,31500000,88000,Right,3,4,2,Medium,CB,66,41,62,68,86,74,,,,,,,49,25,80,73,27,66,45,16,71,71,65,66,62,81,59,65,76,62,78,60,78,85,32,64,41,82,88,87,84
201995,Felipe Anderson,26,175,70,Brazil,West Ham United,84,85,36500000,125000,Right,3,4,4,High,RM,89,77,79,89,55,61,,,,,,,81,74,44,81,73,90,77,69,76,88,89,89,89,77,87,86,37,74,55,84,67,69,76,81,53,84,47,59,46
162347,João Moutinho,32,170,61,Portugal,Wolverhampton Wanderers,84,84,23500000,125000,Right,3,4,3,High,LCM,56,75,85,82,71,67,,,,,,,81,73,70,87,76,81,84,81,85,85,60,53,75,76,85,76,72,78,60,79,71,72,74,86,70,88,71,72,67
167628,S. Ruffier,32,188,93,France,AS Saint-Étienne,84,84,19000000,41000,Right,3,3,1,Medium,GK,,,,,,,82,84,75,82,48,85,11,11,12,33,13,12,17,12,34,15,45,50,51,79,55,56,72,37,76,11,31,25,12,49,25,66,13,12,11
168435,S. Sirigu,32,192,80,Italy,Torino,84,84,19000000,54000,Right,3,2,1,Medium,GK,,,,,,,84,80,76,82,51,84,13,10,11,23,12,15,11,11,28,18,50,51,52,79,55,57,68,34,66,14,34,20,10,55,19,62,14,11,13
172879,Sokratis,31,186,85,Greece,Arsenal,84,84,23000000,115000,Right,3,2,2,Medium,RCB,72,51,52,60,84,83,,,,,,,47,44,85,65,46,58,29,35,54,60,66,76,54,81,64,77,86,69,87,48,88,76,49,45,24,81,85,86,86
176266,Lucas Leiva,32,179,78,Brazil,Lazio,84,84,20500000,71000,Right,3,3,3,Medium,LDM,62,66,76,78,83,73,,,,,,,63,62,72,82,59,77,74,47,81,79,64,61,77,82,80,77,81,82,63,66,83,87,66,81,61,86,82,84,81
176635,M. Özil,30,180,76,Germany,Arsenal,84,84,29500000,125000,Left,4,2,4,Medium,CAM,70,72,86,84,24,56,,,,,,,83,73,51,89,80,84,84,76,82,89,72,69,77,83,71,70,45,67,56,69,44,24,81,90,67,83,24,16,19
177610,Javi Martínez,30,192,86,Spain,FC Bayern München,84,84,25500000,125000,Right,3,3,2,Low,SUB,48,55,69,63,86,83,,,,,,,58,43,87,76,58,59,46,45,74,71,45,50,52,85,49,76,85,72,85,62,91,88,51,74,52,80,85,86,85
177683,Y. Sommer,30,183,79,Switzerland,Borussia Mönchengladbach,84,84,21000000,37000,Right,3,4,1,Medium,GK,,,,,,,79,85,81,87,51,80,13,13,10,40,8,15,12,13,31,25,48,54,55,81,58,61,73,45,68,12,38,21,15,58,24,57,9,19,12
180930,E. Džeko,33,193,80,Bosnia Herzegovina,Roma,84,84,19500000,75000,Right,3,5,2,Medium,ST,60,84,71,75,46,73,,,,,,,63,88,83,77,77,76,65,54,72,85,61,60,56,83,36,86,64,72,81,79,58,50,89,75,67,83,58,28,16
181291,G. Wijnaldum,28,175,69,Netherlands,Liverpool,84,84,31000000,140000,Right,3,3,4,High,LCM,77,73,78,84,76,78,,,,,,,69,70,74,85,73,85,76,67,79,85,79,76,81,83,84,78,79,93,72,71,74,78,78,78,74,86,76,78,69
181458,I. Perišić,30,186,80,Croatia,FC Bayern München,84,84,29500000,135000,Right,3,5,4,Medium,SUB,84,80,78,82,62,77,,,,,,,83,79,80,78,81,82,73,75,74,85,83,85,77,79,74,84,84,89,76,78,65,69,83,76,76,80,64,52,54
181783,M. Mandžukić,33,190,85,Croatia,Juventus,84,84,19500000,160000,Right,3,3,3,High,ST,68,80,71,75,65,86,,,,,,,72,85,90,75,86,76,64,49,67,79,61,73,65,88,55,83,85,81,87,61,88,66,90,74,76,80,59,64,60
181872,A. Vidal,32,180,75,Chile,FC Barcelona,84,84,23500000,205000,Right,4,4,3,High,SUB,67,79,80,78,85,86,,,,,,,76,75,82,82,78,76,76,68,81,83,68,67,73,86,75,84,85,86,83,82,93,85,83,82,81,83,82,87,88
183907,J. Boateng,30,192,90,Germany,FC Bayern München,84,84,25000000,125000,Right,4,4,2,Medium,SUB,66,50,72,65,84,82,,,,,,,69,34,85,75,52,64,53,31,83,70,64,67,55,82,52,78,73,66,91,58,81,80,47,75,46,84,83,87,86
184432,Azpilicueta,29,178,76,Spain,Chelsea,84,84,25500000,145000,Right,3,3,2,Medium,RB,70,55,77,73,85,76,,,,,,,81,46,75,80,51,69,68,58,80,77,73,68,72,86,73,68,77,83,70,60,84,86,62,74,66,78,85,87,86
185020,José Callejón,32,178,73,Spain,Napoli,84,84,24000000,96000,Right,3,3,3,High,RM,89,78,75,83,47,64,,,,,,,82,78,65,80,84,82,73,65,51,85,88,90,85,82,80,78,71,90,54,80,54,40,88,78,62,79,64,32,32
186942,I. Gündoğan,28,180,80,Germany,Manchester City,84,84,31000000,180000,Right,3,4,4,High,SUB,66,74,84,84,72,71,,,,,,,78,71,50,88,75,84,85,74,85,88,67,66,77,85,77,77,61,71,73,74,70,77,78,86,76,87,75,74,67
188377,K. Walker,29,183,70,England,Manchester City,84,84,25500000,165000,Right,3,2,2,High,RB,91,63,76,77,81,81,,,,,,,81,51,74,78,57,79,76,71,75,78,87,94,66,83,70,86,83,89,77,69,78,81,68,69,63,75,78,84,83
190286,Canales,28,176,65,Spain,Real Betis,84,84,31500000,44000,Left,2,3,4,High,RCM,78,79,83,81,51,66,,,,,,,79,80,46,84,63,82,81,79,82,83,77,78,77,81,70,78,35,77,67,81,55,50,83,87,72,80,60,47,43
190483,Douglas Costa,28,172,70,Brazil,Juventus,84,84,31500000,155000,Left,3,3,5,High,SUB,94,73,79,91,43,61,,,,,,,82,64,50,83,76,92,84,78,65,91,95,93,93,80,91,86,60,71,58,80,55,48,74,80,77,80,45,38,34
200647,J. Iličić,31,190,79,Slovenia,Atalanta,84,84,28000000,92000,Left,3,4,4,Medium,RS,70,84,84,85,43,67,,,,,,,82,81,58,86,80,88,85,85,74,88,72,69,71,83,61,88,33,70,72,89,58,46,83,87,78,80,53,32,26
204485,R. Mahrez,28,179,67,Algeria,Manchester City,84,84,31500000,195000,Left,3,4,5,Medium,SUB,84,78,79,89,38,59,,,,,,,81,77,48,78,76,90,84,78,75,90,87,82,92,77,87,79,60,76,54,80,48,39,79,81,70,84,45,31,22
207863,Felipe,30,190,83,Brazil,Atlético Madrid,84,84,25000000,74000,Right,3,3,2,Medium,LCB,64,41,57,60,84,87,,,,,,,45,39,81,72,44,57,32,30,67,64,60,67,52,80,55,46,90,79,88,41,92,82,34,50,47,75,85,85,80
226271,Fabián,23,189,70,Spain,Napoli,83,90,36000000,76000,Left,1,4,4,Medium,LCM,65,78,78,83,74,69,,,,,,,72,79,67,81,67,85,75,59,81,85,68,63,72,83,66,75,46,73,69,83,68,77,82,84,67,77,70,78,75
210413,A. Romagnoli,24,188,78,Italy,Milan,83,89,32000000,46000,Left,2,3,2,Medium,LCB,63,40,55,66,85,79,,,,,,,36,30,77,72,28,65,36,24,71,70,60,66,60,78,53,64,78,72,80,46,85,86,31,45,34,76,88,86,82
226226,G. Lo Celso,23,177,68,Argentina,Tottenham Hotspur,83,89,35000000,105000,Left,1,3,4,High,SUB,77,78,82,85,65,72,,,,,,,78,80,57,83,69,85,82,71,83,86,76,78,83,82,79,82,63,79,70,76,72,71,79,85,65,81,61,67,62
231281,T. Alexander-Arnold,20,180,69,England,Liverpool,83,89,32000000,78000,Right,1,4,3,High,RB,80,62,82,78,78,70,,,,,,,88,56,68,81,50,76,82,80,82,82,79,81,74,82,74,76,66,83,62,63,73,79,73,78,55,75,76,83,79
232432,L. Jović,21,182,85,Serbia,Real Madrid,83,89,36500000,155000,Right,1,5,3,Medium,SUB,77,82,68,81,29,74,,,,,,,67,86,79,74,84,81,77,46,58,83,76,77,78,83,77,83,75,76,78,76,62,23,84,70,66,79,25,26,16
205175,A. Milik,25,186,78,Poland,Napoli,83,88,35000000,91000,Left,3,3,4,Medium,RS,69,85,64,76,39,74,,,,,,,58,88,80,66,78,76,74,84,62,81,67,71,67,77,63,86,64,70,80,82,67,36,85,60,79,78,35,34,32
211300,A. Martial,23,184,76,France,Manchester United,83,88,34500000,140000,Right,3,3,4,Medium,ST,89,81,72,86,41,71,,,,,,,72,82,69,78,74,87,84,54,60,86,88,89,84,80,79,84,70,75,74,77,58,42,82,73,81,79,34,39,36
213331,J. Tah,23,195,97,Germany,Bayer 04 Leverkusen,83,88,31000000,67000,Right,2,4,2,Medium,RCB,71,27,59,57,83,81,,,,,,,35,20,80,75,24,55,30,27,69,64,64,77,48,81,38,44,72,64,93,25,76,80,27,61,38,75,83,87,84
219683,C. Tolisso,24,181,81,France,FC Bayern München,83,88,34000000,110000,Right,2,3,3,High,RCM,69,77,79,78,76,79,,,,,,,67,75,82,84,62,77,66,73,86,82,73,66,75,83,74,82,83,84,76,81,81,76,79,80,70,74,75,78,71
221087,Pau López,24,189,77,Spain,Roma,83,88,26000000,38000,Left,1,3,1,Medium,GK,,,,,,,82,83,79,84,49,82,24,19,15,38,17,18,23,21,41,16,45,52,40,74,57,59,71,42,52,18,39,16,20,62,25,62,19,20,11
224411,Gonçalo Guedes,22,179,68,Portugal,Valencia CF,83,88,34500000,46000,Right,2,4,4,High,LM,90,79,76,84,36,70,,,,,,,78,77,60,77,71,86,76,70,69,81,91,90,82,83,77,85,63,76,68,84,67,50,77,77,69,80,24,34,30
226110,N. Pépé,24,183,73,Ivory Coast,Arsenal,83,88,34500000,97000,Left,1,3,4,High,RM,91,81,75,85,33,67,,,,,,,78,82,57,75,70,86,79,72,67,82,90,91,91,83,79,80,68,84,68,79,43,28,82,80,85,83,36,27,25
229237,M. Akanji,23,187,91,Switzerland,Borussia Dortmund,83,88,31000000,77000,Right,2,3,2,Medium,RCB,78,45,68,72,83,80,,,,,,,53,36,79,80,42,69,46,30,79,76,70,85,69,84,64,69,81,74,84,48,76,81,33,67,40,80,84,84,80
231677,M. Rashford,21,186,70,England,Manchester United,83,88,35500000,125000,Right,2,3,5,High,LM,92,82,73,84,45,77,,,,,,,74,81,72,75,76,85,82,76,63,83,89,94,86,81,75,88,72,87,75,79,73,42,84,75,76,78,47,40,33
203574,J. Stones,25,188,70,England,Manchester City,83,87,30000000,140000,Right,2,4,3,High,RCB,68,36,70,72,84,77,,,,,,,62,29,83,82,27,69,47,29,75,80,65,71,60,82,59,46,75,77,77,38,79,81,49,67,44,82,85,85,82
210008,A. Rabiot,24,192,80,France,Juventus,83,87,33000000,120000,Left,2,3,3,High,LCM,73,74,79,80,77,80,,,,,,,70,69,77,85,72,79,73,59,83,84,71,74,79,83,72,80,73,80,83,79,76,80,76,80,67,84,70,81,75
212188,T. Werner,23,180,75,Germany,RB Leipzig,83,87,34500000,70000,Right,3,4,3,High,LS,92,81,67,83,35,69,,,,,,,69,86,77,77,84,83,63,56,55,84,93,92,81,86,76,79,71,83,65,70,63,37,85,61,72,74,39,20,19
213565,T. Lemar,23,171,62,France,Atlético Madrid,83,87,34000000,64000,Left,3,2,4,Medium,LM,83,76,82,85,59,67,,,,,,,83,75,54,84,76,85,85,81,75,86,83,83,87,79,86,79,69,77,64,78,63,66,78,84,68,80,55,59,63
220793,D. Sánchez,23,187,79,Colombia,Tottenham Hotspur,83,87,30500000,93000,Right,2,3,2,Medium,SUB,74,45,57,66,83,81,,,,,,,36,40,80,76,28,63,30,27,67,73,68,79,60,79,55,66,75,75,83,44,87,82,34,49,44,75,82,84,86
220834,Marco Asensio,23,182,76,Spain,Real Madrid,83,87,34000000,180000,Left,3,3,4,High,SUB,81,80,82,84,43,62,,,,,,,82,78,57,82,79,85,83,76,81,87,83,80,79,78,76,86,58,79,61,84,45,45,81,82,62,83,40,42,39
200458,L. Digne,25,178,74,France,Everton,83,86,28500000,97000,Left,2,3,3,High,LB,78,69,79,79,80,76,,,,,,,85,60,71,81,68,78,81,83,73,83,79,78,69,83,78,83,92,85,69,76,76,82,72,73,60,79,78,83,84
202166,J. Draxler,25,187,77,Germany,Paris Saint-Germain,83,86,32500000,100000,Right,3,5,4,Medium,SUB,77,79,81,86,55,63,,,,,,,81,76,65,84,80,87,78,76,77,88,78,77,80,81,75,86,75,68,66,81,48,66,79,82,65,83,39,64,44
204935,J. Pickford,25,185,77,England,Everton,83,86,24000000,78000,Left,1,4,1,Medium,GK,,,,,,,82,78,87,86,48,82,17,19,15,55,20,14,18,16,56,40,53,44,55,84,55,65,77,45,70,13,42,24,18,68,45,68,21,20,12
224179,Borja Iglesias,26,187,86,Spain,Real Betis,83,86,32500000,41000,Right,1,3,3,High,ST,67,83,63,76,35,82,,,,,,,50,86,82,71,71,77,41,36,65,80,65,69,64,78,72,83,70,76,91,82,68,30,84,71,79,82,32,31,18
192984,K. Casteels,27,197,86,Belgium,VfL Wolfsburg,83,85,22000000,50000,Left,2,2,1,Medium,GK,,,,,,,83,79,79,83,45,82,15,15,14,35,13,14,20,13,37,23,44,46,50,82,43,59,58,44,72,18,33,16,15,42,20,40,11,19,17
198717,W. Zaha,26,180,66,Ivory Coast,Crystal Palace,83,85,32000000,89000,Right,2,3,5,High,LS,91,76,72,88,27,74,,,,,,,78,78,47,75,64,90,57,51,65,87,88,93,87,77,81,81,58,76,74,70,73,23,78,76,66,81,22,29,28
200454,Paco Alcácer,25,175,72,Spain,Borussia Dortmund,83,85,32000000,105000,Right,2,4,3,Medium,ST,79,84,68,80,36,63,,,,,,,53,86,78,79,85,78,85,85,51,82,81,78,84,85,84,82,67,65,64,84,57,26,86,67,71,84,45,24,22
201153,Morata,26,189,84,Spain,Atlético Madrid,83,85,32000000,80000,Right,3,4,3,High,LS,81,79,71,80,31,72,,,,,,,73,81,86,78,80,83,76,44,51,82,75,85,66,80,58,80,84,70,79,72,56,24,85,76,70,76,37,14,20
205693,S. Haller,25,190,82,France,West Ham United,83,85,32000000,120000,Right,1,2,3,High,ST,72,81,62,76,51,82,,,,,,,40,85,86,76,82,76,57,46,45,80,68,76,68,84,53,81,80,72,89,67,76,36,84,75,91,82,39,61,55
207566,William Carvalho,27,187,83,Portugal,Real Betis,83,85,27500000,35000,Right,3,4,3,Medium,CDM,42,57,77,74,79,85,,,,,,,68,52,74,81,50,78,80,50,85,81,37,46,45,74,47,69,67,83,91,55,78,81,63,81,60,89,80,80,72
212404,F. Bernardeschi,25,185,77,Italy,Juventus,83,85,31500000,130000,Left,2,3,5,High,SUB,81,75,81,87,60,66,,,,,,,82,68,54,85,74,88,82,80,71,88,82,81,85,80,79,82,49,79,67,82,52,66,78,82,72,82,66,54,50
217940,D. Djené,27,178,72,Togo,Getafe CF,83,85,27000000,35000,Right,1,4,2,Medium,RCB,72,37,61,61,83,79,,,,,,,60,29,79,74,22,50,51,48,64,71,74,71,71,81,69,67,79,73,79,27,88,84,49,42,41,72,83,85,82
188943,K. Trapp,28,189,86,Germany,Eintracht Frankfurt,83,84,21500000,42000,Right,2,4,1,Medium,GK,,,,,,,82,77,79,85,49,83,13,13,11,25,12,10,14,12,12,24,45,52,42,81,37,59,75,45,73,13,30,22,12,46,17,62,15,14,10
198141,Bartra,28,184,73,Spain,Real Betis,83,84,25500000,36000,Right,3,3,3,High,RCB,73,61,73,72,82,74,,,,,,,57,55,80,82,43,68,66,51,81,78,75,72,71,83,70,71,87,69,73,70,80,84,61,75,52,76,79,83,82
198950,Pablo Sarabia,27,174,70,Spain,Paris Saint-Germain,83,84,29500000,105000,Left,2,4,4,High,SUB,75,76,82,84,57,57,,,,,,,84,78,61,83,64,86,84,74,79,85,74,75,79,77,80,76,32,71,57,77,46,58,82,84,69,74,60,54,49
199987,J. Cillessen,30,185,83,Netherlands,Valencia CF,83,84,20000000,39000,Right,3,3,1,Medium,GK,,,,,,,82,83,78,83,52,81,17,10,12,50,19,12,10,10,35,32,54,50,48,80,50,59,71,40,67,15,25,25,11,60,21,61,18,12,11
200949,Lucas Moura,26,174,70,Brazil,Tottenham Hotspur,83,84,31000000,130000,Right,3,4,4,High,SUB,92,79,76,87,42,66,,,,,,,75,82,50,77,72,88,71,74,74,83,95,89,93,81,92,79,90,76,57,76,72,50,82,76,74,82,31,43,44
204970,F. Thauvin,26,179,70,France,Olympique de Marseille,83,84,30500000,60000,Left,2,3,4,High,RW,83,80,81,83,41,69,,,,,,,82,80,72,83,75,82,84,72,76,84,87,80,86,83,71,83,77,83,66,80,56,42,84,80,78,82,46,29,31
205498,Jorginho,27,180,67,Italy,Chelsea,83,84,29000000,140000,Right,2,3,3,Medium,CDM,55,63,84,81,70,73,,,,,,,75,57,56,89,71,81,75,76,87,85,61,50,77,81,72,71,58,85,66,62,79,76,68,87,84,79,62,77,70
1179,G. Buffon,41,192,92,Italy,Juventus,83,83,2600000,58000,Right,4,2,1,Medium,SUB,,,,,,,78,77,74,80,33,91,13,15,13,37,17,26,20,13,35,28,37,30,55,80,49,56,71,34,69,13,38,28,12,50,22,70,13,11,11
104389,R. Jarstein,34,190,86,Norway,Hertha BSC,83,83,11500000,33000,Right,2,4,1,Medium,GK,,,,,,,79,82,76,84,43,86,18,13,16,34,16,11,10,14,34,23,40,46,35,76,45,57,59,31,70,18,34,19,15,37,13,55,12,11,13
157481,Raúl Albiol,33,190,82,Spain,Villarreal CF,83,83,12000000,45000,Right,3,3,2,Low,RCB,48,41,61,63,86,72,,,,,,,38,27,77,74,31,59,53,45,72,71,50,46,53,82,56,65,76,45,81,53,81,86,30,57,37,75,89,87,85
159261,F. Quagliarella,36,180,79,Italy,Sampdoria,83,83,9500000,46000,Right,2,4,4,Medium,ST,69,89,75,80,30,65,,,,,,,66,89,69,79,88,79,78,78,73,84,70,68,71,84,76,90,68,65,74,89,44,26,87,77,85,84,35,21,15
163587,K. Schmeichel,32,189,89,Denmark,Leicester City,83,83,15500000,82000,Right,2,3,1,Medium,GK,,,,,,,82,77,79,88,58,79,18,12,16,44,15,12,13,15,46,40,56,60,62,81,47,59,60,34,64,14,35,20,13,59,26,67,14,14,13
167397,Falcao,33,177,72,Colombia,AS Monaco,83,83,16500000,64000,Right,3,4,3,High,LS,65,82,69,77,43,72,,,,,,,55,86,89,78,83,74,81,72,58,81,66,64,75,82,75,78,90,67,72,77,73,41,90,70,81,85,39,42,19
170481,E. Garay,32,189,90,Argentina,Valencia CF,83,83,16500000,48000,Right,3,3,2,Medium,RCB,43,60,67,62,82,81,,,,,,,62,51,80,72,49,60,55,74,72,70,40,45,51,77,33,80,79,66,90,64,80,83,42,63,69,77,82,83,83
178005,Rui Patrício,31,190,84,Portugal,Wolverhampton Wanderers,83,83,16500000,82000,Left,3,2,1,Medium,GK,,,,,,,84,80,77,82,55,81,12,12,11,31,17,20,10,16,30,23,53,57,61,77,54,58,79,45,77,11,39,22,13,64,32,66,14,13,11
178518,R. Nainggolan,31,176,77,Belgium,Cagliari,83,83,22500000,51000,Right,3,3,3,High,CAM,72,79,78,83,83,82,,,,,,,73,75,59,84,75,83,73,68,81,84,72,72,75,85,83,84,75,89,76,86,88,86,84,76,63,84,83,86,90
178562,E. Banega,31,174,71,Argentina,Sevilla FC,83,83,19500000,26000,Right,3,4,4,High,RCM,61,73,84,82,77,70,,,,,,,80,68,55,86,65,83,83,81,85,85,64,59,74,78,79,76,57,70,67,80,83,79,75,84,78,80,80,79,78
179844,Diego Costa,30,188,86,Spain,Atlético Madrid,83,83,25000000,80000,Right,4,4,2,High,SUB,73,82,64,75,49,85,,,,,,,65,85,84,65,81,77,62,59,52,82,71,75,56,83,51,83,63,74,90,74,93,40,84,74,75,83,58,39,30
179846,S. Khedira,32,189,90,Germany,Juventus,83,83,19500000,135000,Right,3,4,2,Medium,RES,51,74,78,77,80,80,,,,,,,72,68,76,85,78,80,64,60,81,83,48,53,55,84,54,82,66,68,87,78,82,84,78,78,68,84,80,82,74
179944,David Luiz,32,189,86,Brazil,Arsenal,83,83,16500000,105000,Right,4,3,3,Medium,LCB,61,65,74,70,82,77,,,,,,,68,55,81,77,63,66,70,76,82,79,58,63,66,77,56,81,78,65,79,73,86,84,54,71,75,77,79,83,81
183711,J. Henderson,29,182,80,England,Liverpool,83,83,22000000,115000,Right,2,3,3,High,RCM,64,70,83,77,78,80,,,,,,,82,67,65,84,71,76,80,74,84,81,65,64,69,84,70,77,77,90,74,71,82,80,75,83,64,78,79,80,76
184484,G. Sigurðsson,29,186,77,Iceland,Everton,83,83,25500000,120000,Right,3,4,3,High,CAM,56,81,84,80,57,69,,,,,,,86,78,60,85,75,82,87,86,77,85,57,56,68,79,63,84,65,86,65,86,57,55,79,86,79,84,57,57,55
186561,A. Ramsey,28,183,76,Wales,Juventus,83,83,25500000,140000,Right,3,3,3,High,SUB,68,77,79,80,68,74,,,,,,,75,75,58,84,79,81,70,66,80,83,66,69,73,81,74,81,66,89,67,74,74,69,84,81,75,81,68,72,68
190584,Illarramendi,29,179,75,Spain,Real Sociedad,83,83,22000000,42000,Right,2,3,3,Medium,RCM,54,71,80,79,80,71,,,,,,,68,72,51,85,58,78,76,68,82,83,62,47,69,84,73,69,62,73,68,76,76,87,79,86,50,79,83,83,80
190941,L. Hrádecký,29,192,85,Finland,Bayer 04 Leverkusen,83,83,18500000,67000,Right,2,3,1,Medium,GK,,,,,,,85,79,69,86,41,82,11,11,11,15,9,10,11,15,20,20,38,44,43,83,39,52,69,34,55,14,31,18,9,53,20,48,10,10,13
192366,N. Otamendi,31,183,81,Argentina,Manchester City,83,83,19000000,145000,Right,3,3,2,Medium,SUB,56,57,63,59,83,78,,,,,,,52,54,84,75,57,51,50,39,72,70,55,57,58,78,58,69,89,65,79,56,91,83,48,53,45,79,82,84,83
